# t,tx,ty,tz,rx,ry,rz
1.763579374944575310e+09,-3.404867593418652721e-02,-4.770906162525777039e-01,1.039928810902863932e+00,1.625599682091612097e+00,-2.006654833726017717e+00,-6.680995197574707278e-01
1.763579374958264351e+09,-3.277410936981643014e-02,-4.776639277488025082e-01,1.043353734583578385e+00,1.625660692027467435e+00,-2.003538862265259013e+00,-6.712952375684150264e-01
1.763579374971953154e+09,-3.154716694872423954e-02,-4.781327939937398686e-01,1.046700936198590171e+00,1.625743195309627520e+00,-2.000752998737210131e+00,-6.740926944653117259e-01
1.763579374985641956e+09,-3.044275826874686536e-02,-4.785268123236949278e-01,1.049926023713092516e+00,1.625773279719198161e+00,-1.998293574122127714e+00,-6.763980504911795144e-01
1.763579374999330997e+09,-2.949829365988438507e-02,-4.788546055599864903e-01,1.053013307086021255e+00,1.625719834170277878e+00,-1.996148575455107377e+00,-6.781602308680363400e-01
1.763579375013019800e+09,-2.873509533663016688e-02,-4.791162279366685262e-01,1.055959282610280603e+00,1.625570133347355783e+00,-1.994301035266457633e+00,-6.793480131532424471e-01
1.763579375026708841e+09,-2.817696518089821481e-02,-4.793130133881314814e-01,1.058758689112700768e+00,1.625308584873604190e+00,-1.992734944803835839e+00,-6.799268134149598630e-01
1.763579375040397644e+09,-2.783239087584882948e-02,-4.794387645325141611e-01,1.061419172186376603e+00,1.624945782761837876e+00,-1.991445429164116154e+00,-6.798830464224951964e-01
1.763579375054086447e+09,-2.768632269658899414e-02,-4.794759112286630098e-01,1.063968750176407241e+00,1.624534485162246522e+00,-1.990448250157794918e+00,-6.792355364304677456e-01
1.763579375067775488e+09,-2.772142037779904561e-02,-4.794056920511800546e-01,1.066437441520135865e+00,1.624131106281139880e+00,-1.989760524044424717e+00,-6.780061627948443803e-01
1.763579375081464291e+09,-2.792014795578769137e-02,-4.792097460914844231e-01,1.068854805766966676e+00,1.623793807261439959e+00,-1.989400571680594032e+00,-6.762176365969138070e-01
1.763579375095153332e+09,-2.826646694835237283e-02,-4.788755696990763533e-01,1.071243872150278831e+00,1.623591357621776199e+00,-1.989393344712701905e+00,-6.738957390496529420e-01
1.763579375108842134e+09,-2.874517014307150647e-02,-4.783952041531133181e-01,1.073622430426524721e+00,1.623601545648683198e+00,-1.989769475425470002e+00,-6.710693721742806428e-01
1.763579375122530937e+09,-2.934113777215381635e-02,-4.777605153031689866e-01,1.076008553443202231e+00,1.623901995729212455e+00,-1.990559462961636106e+00,-6.677670777394536517e-01
1.763579375136219978e+09,-3.004061875193679565e-02,-4.769644248880489656e-01,1.078419587730839790e+00,1.624564296407313035e+00,-1.991791620989033174e+00,-6.640165648382585495e-01
1.763579375149908781e+09,-3.083611022388495562e-02,-4.760028966510603254e-01,1.080871279189135725e+00,1.625636479807292201e+00,-1.993485564515858011e+00,-6.598405409129889376e-01
1.763579375163597822e+09,-3.172141772323461978e-02,-4.748734398466670781e-01,1.083378297486712549e+00,1.627157754647994503e+00,-1.995657518382378814e+00,-6.552611044020308917e-01
1.763579375177286625e+09,-3.269096723589635239e-02,-4.735727317962464267e-01,1.085956136757047608e+00,1.629169957829046611e+00,-1.998324920884175349e+00,-6.502992527522709620e-01
1.763579375190975428e+09,-3.372868753892985932e-02,-4.721086790587354920e-01,1.088607552563067848e+00,1.631682205259257445e+00,-2.001490084523874557e+00,-6.449960121163502702e-01
1.763579375204664469e+09,-3.480393466613952713e-02,-4.705039900762784111e-01,1.091318270719117578e+00,1.634660654681362013e+00,-2.005136114016759841e+00,-6.394200158929214117e-01
1.763579375218353271e+09,-3.588435528753060322e-02,-4.687837971448958752e-01,1.094071285531578175e+00,1.638064470557100805e+00,-2.009242177336632906e+00,-6.336437192206785252e-01
1.763579375232042313e+09,-3.693981438103988157e-02,-4.669738677852674491e-01,1.096850028468554950e+00,1.641853215587338211e+00,-2.013784558395231183e+00,-6.277348003130414078e-01
1.763579375245731115e+09,-3.796567507473515291e-02,-4.651137267214822124e-01,1.099634222697809083e+00,1.645968350085028398e+00,-2.018688010616859874e+00,-6.217173544486710446e-01
1.763579375259419918e+09,-3.897423007997245781e-02,-4.632528343225320588e-01,1.102401376647980324e+00,1.650340130919129900e+00,-2.023842675945635605e+00,-6.155837135603490218e-01
1.763579375273108959e+09,-3.997849366979027569e-02,-4.614391209568222685e-01,1.105129476811195000e+00,1.654899358510844021e+00,-2.029139907999989667e+00,-6.093279046366960605e-01
1.763579375286797762e+09,-4.098501947155284292e-02,-4.597277577642948643e-01,1.107793619061169021e+00,1.659573188319330983e+00,-2.034468102288753411e+00,-6.029396538744505873e-01
1.763579375300486803e+09,-4.198368051096991460e-02,-4.581892333049293331e-01,1.110362956776255627e+00,1.664281021876376832e+00,-2.039713030692909435e+00,-5.963995951330990364e-01
1.763579375314175606e+09,-4.295778830958803945e-02,-4.569009794423926074e-01,1.112803717453971331e+00,1.668939100969156097e+00,-2.044758158251406499e+00,-5.896857775671223711e-01
1.763579375327864408e+09,-4.389228732983980336e-02,-4.559377651436231083e-01,1.115083163858485937e+00,1.673464916836928884e+00,-2.049488626047216933e+00,-5.827760508547660256e-01
1.763579375341553450e+09,-4.476221325479864954e-02,-4.553696456292102845e-01,1.117162525438021303e+00,1.677803095813815260e+00,-2.053811308188782991e+00,-5.756649887908213969e-01
1.763579375355242252e+09,-4.553203070038554928e-02,-4.552521791714704835e-01,1.118996897813243852e+00,1.681939366997675211e+00,-2.057668727959093946e+00,-5.683691169948071886e-01
1.763579375368931293e+09,-4.616365639748096217e-02,-4.556455923656506646e-01,1.120539532415062434e+00,1.685859943671848438e+00,-2.061001774533517406e+00,-5.609078525800292869e-01
1.763579375382620096e+09,-4.662851096542747209e-02,-4.565854014978485975e-01,1.121750771452769246e+00,1.689559155081093555e+00,-2.063768337432812849e+00,-5.532893870665452907e-01
1.763579375396308899e+09,-4.696368333299465875e-02,-4.579482423848758588e-01,1.122638421771956496e+00,1.693078226116628615e+00,-2.066032738167691729e+00,-5.454392324918782009e-01
1.763579375409997940e+09,-4.725152888238679655e-02,-4.594998041427166835e-01,1.123243354067934074e+00,1.696491791018943429e+00,-2.067934011272731354e+00,-5.372262593023061639e-01
1.763579375423686743e+09,-4.757167349928815431e-02,-4.610130013974969576e-01,1.123603911568683777e+00,1.699871929027128248e+00,-2.069605966386951490e+00,-5.285228274886200062e-01
1.763579375437375546e+09,-4.798403123339700649e-02,-4.622362325036066810e-01,1.123790386235925087e+00,1.703306485615232013e+00,-2.071205117833916365e+00,-5.192175836380232834e-01
1.763579375451064587e+09,-4.847373753815578667e-02,-4.628420559898882569e-01,1.123979201974750763e+00,1.706935357712649370e+00,-2.072958781492584279e+00,-5.092567585004939001e-01
1.763579375464753389e+09,-4.901013154657000298e-02,-4.624970842658350234e-01,1.124366842471831385e+00,1.710904696122711677e+00,-2.075103135441583202e+00,-4.986082217637153868e-01
1.763579375478442430e+09,-4.956133872151345654e-02,-4.608560843297624943e-01,1.125154611210755551e+00,1.715366512699453283e+00,-2.077882233745683926e+00,-4.872318319569347578e-01
1.763579375492131233e+09,-5.012904171786875668e-02,-4.579240409324767391e-01,1.126402396318440191e+00,1.720308633707806178e+00,-2.081312244560252100e+00,-4.753024521430602722e-01
1.763579375505820036e+09,-5.075381075227254624e-02,-4.541128554747023705e-01,1.128006295906064160e+00,1.725528733070362364e+00,-2.085145278868733243e+00,-4.632442461705235104e-01
1.763579375519509077e+09,-5.148006195617653435e-02,-4.498736387845757023e-01,1.129846353782413715e+00,1.730805990103794212e+00,-2.089107507778424910e+00,-4.515050638942263439e-01
1.763579375533197880e+09,-5.234705910151275787e-02,-4.456218764946032751e-01,1.131812669492634482e+00,1.735937494198361630e+00,-2.092946232970744447e+00,-4.404999384207697877e-01
1.763579375546886921e+09,-5.336393853923157571e-02,-4.415601955811286894e-01,1.133845961713116024e+00,1.740827600063021841e+00,-2.096525417853405404e+00,-4.304247035595125670e-01
1.763579375560575724e+09,-5.452033010219124731e-02,-4.377644071933078362e-01,1.135919181708139991e+00,1.745445697127330442e+00,-2.099782185247013544e+00,-4.213480323899730928e-01
1.763579375574264526e+09,-5.581025721787848809e-02,-4.343251812336536011e-01,1.137999983729691023e+00,1.749751681614780230e+00,-2.102641228868672219e+00,-4.133526974777195773e-01
1.763579375587953568e+09,-5.720550544736877768e-02,-4.312839135504846211e-01,1.140076827713617291e+00,1.753744730958755271e+00,-2.105079992530477728e+00,-4.064702772720968915e-01
1.763579375601642370e+09,-5.863542422654090952e-02,-4.286009978546896360e-01,1.142174713601692426e+00,1.757493588164844356e+00,-2.107170215196559671e+00,-4.006471268439090738e-01
1.763579375615331411e+09,-6.001715220320890526e-02,-4.262093398576461412e-01,1.144330284130100406e+00,1.761089193215856552e+00,-2.109013660632240494e+00,-3.958000237173712188e-01
1.763579375629020214e+09,-6.127163931293556909e-02,-4.240491609580464005e-01,1.146576676926325478e+00,1.764616249831611139e+00,-2.110703762146859841e+00,-3.918526152475169111e-01
1.763579375642709017e+09,-6.236512736300318938e-02,-4.220760141504715235e-01,1.148922747032583125e+00,1.768127135366645009e+00,-2.112300725054444328e+00,-3.886999598144703083e-01
1.763579375656398058e+09,-6.331925547584246750e-02,-4.202702242774403740e-01,1.151346168815033710e+00,1.771631210910632248e+00,-2.113817035010509660e+00,-3.862119835326813244e-01
1.763579375670086861e+09,-6.415501387552824397e-02,-4.186108071599320968e-01,1.153825122020755378e+00,1.775138736050309696e+00,-2.115268437798773604e+00,-3.842566183461809670e-01
1.763579375683775902e+09,-6.489894051431478739e-02,-4.170801752951192598e-01,1.156334386667037917e+00,1.778655371247362948e+00,-2.116656603335183018e+00,-3.827039639050162645e-01
1.763579375697464705e+09,-6.559317597460477545e-02,-4.156701615319650656e-01,1.158838055745699647e+00,1.782173041231428945e+00,-2.117928225022235988e+00,-3.814357279358753239e-01
1.763579375711153507e+09,-6.629014580036009241e-02,-4.143788579472990063e-01,1.161293506735773917e+00,1.785674925965472060e+00,-2.118996165895350448e+00,-3.803404210884653303e-01
1.763579375724842548e+09,-6.704140399082159085e-02,-4.132035891071923484e-01,1.163658740051133789e+00,1.789145057259029725e+00,-2.119777031324714400e+00,-3.793055040672665412e-01
1.763579375738531351e+09,-6.787683192085330885e-02,-4.121393764871760235e-01,1.165903438842891715e+00,1.792581738030536886e+00,-2.120192277223424515e+00,-3.782376658795368884e-01
1.763579375752220392e+09,-6.876858884486913848e-02,-4.111735989510104106e-01,1.168029217326213898e+00,1.796022622765430343e+00,-2.120182501583644630e+00,-3.770912306573483974e-01
1.763579375765909195e+09,-6.967954129566533705e-02,-4.102927233034776577e-01,1.170042646422999377e+00,1.799511256653472557e+00,-2.119691482938318217e+00,-3.758289635308319498e-01
1.763579375779597998e+09,-7.057224063878637932e-02,-4.094831625771152006e-01,1.171950647227251396e+00,1.803091599285692181e+00,-2.118663760492073944e+00,-3.744140174182511993e-01
1.763579375793287039e+09,-7.141981959215307207e-02,-4.087387622941145993e-01,1.173757410273791546e+00,1.806796883272054677e+00,-2.117082091629788110e+00,-3.728229859478458530e-01
1.763579375806975842e+09,-7.220521508005968425e-02,-4.080606710264316206e-01,1.175464620212060218e+00,1.810650100526443262e+00,-2.114966630868826414e+00,-3.710460418487206979e-01
1.763579375820664883e+09,-7.291188161339462459e-02,-4.074502298698352010e-01,1.177073951683297537e+00,1.814673970239683465e+00,-2.112339391824230805e+00,-3.690738165003700777e-01
1.763579375834353685e+09,-7.352502689851878048e-02,-4.069086875519328794e-01,1.178587785353062189e+00,1.818887410500170443e+00,-2.109231387695193138e+00,-3.668987377071642464e-01
1.763579375848042488e+09,-7.403935343860765239e-02,-4.064351005429627239e-01,1.180013202944393491e+00,1.823289355047871041e+00,-2.105727231484402662e+00,-3.645224033154995102e-01
1.763579375861731529e+09,-7.445415956559882364e-02,-4.060284419143320167e-01,1.181359291289841407e+00,1.827870080367953065e+00,-2.101932737746169177e+00,-3.619505529893313756e-01
1.763579375875420332e+09,-7.476764155420415059e-02,-4.056866156760442488e-01,1.182634888520916361e+00,1.832620325959058549e+00,-2.097954433180333922e+00,-3.591884428237457905e-01
1.763579375889109373e+09,-7.498485366297995280e-02,-4.054165412172121008e-01,1.183849747246165984e+00,1.837528567775834842e+00,-2.093888270162384213e+00,-3.562451812917580285e-01
1.763579375902798176e+09,-7.512109283895253287e-02,-4.052397104038388820e-01,1.185014858409330296e+00,1.842579478962721229e+00,-2.089813233382129098e+00,-3.531364728597655156e-01
1.763579375916486979e+09,-7.519448496848946117e-02,-4.051809396197435520e-01,1.186141470106651497e+00,1.847756971158549533e+00,-2.085803947187767626e+00,-3.498792629323894121e-01
1.763579375930176020e+09,-7.522286784096310353e-02,-4.052637284658050509e-01,1.187240372852089054e+00,1.853044738272057623e+00,-2.081933864280929303e+00,-3.464899412181248195e-01
1.763579375943864822e+09,-7.523830695644381783e-02,-4.055048031922254825e-01,1.188313678194163003e+00,1.858417356304587820e+00,-2.078237062324920892e+00,-3.429798463529824537e-01
1.763579375957553864e+09,-7.528381681601258035e-02,-4.059131441527900064e-01,1.189355825059935867e+00,1.863841658344789209e+00,-2.074711662680786883e+00,-3.393552972097003684e-01
1.763579375971242666e+09,-7.540397900642116513e-02,-4.064989691521928017e-01,1.190361114710883905e+00,1.869284484375412836e+00,-2.071356760152947452e+00,-3.356226772017931737e-01
1.763579375984931469e+09,-7.563580105567732637e-02,-4.072674413583600161e-01,1.191324740821655404e+00,1.874711309367899315e+00,-2.068169220085904758e+00,-3.317894954296635168e-01
1.763579375998620510e+09,-7.598982236978413241e-02,-4.082079796896596058e-01,1.192245921871474712e+00,1.880083032416696165e+00,-2.065144100017258122e+00,-3.278681609177245271e-01
1.763579376012309313e+09,-7.646357012472528025e-02,-4.093021497792043717e-01,1.193125610665602077e+00,1.885357973070665105e+00,-2.062274998459859621e+00,-3.238738104581828092e-01
1.763579376025998354e+09,-7.705675913913651032e-02,-4.105327152762062171e-01,1.193964591019299082e+00,1.890495107791241303e+00,-2.059555661787201508e+00,-3.198207421231392678e-01
1.763579376039687157e+09,-7.775139771815155199e-02,-4.118815887337996529e-01,1.194765943884059434e+00,1.895454336541282370e+00,-2.056986063269499621e+00,-3.157356267175541742e-01
1.763579376053375959e+09,-7.849664789331278758e-02,-4.133307278801485185e-01,1.195537325037099752e+00,1.900198755675033491e+00,-2.054579012616601918e+00,-3.116688023715579181e-01
1.763579376067065001e+09,-7.923760993282065457e-02,-4.148619021262337503e-01,1.196286927703132497e+00,1.904691732255030745e+00,-2.052348698544532724e+00,-3.076733752170481839e-01
1.763579376080753803e+09,-7.992050930161012645e-02,-4.164563845090671901e-01,1.197023298262230195e+00,1.908895638550913043e+00,-2.050310600957173435e+00,-3.038023213970273972e-01
1.763579376094442844e+09,-8.051728668340135675e-02,-4.180877312690990388e-01,1.197760221776134948e+00,1.912759413249094820e+00,-2.048495272506927645e+00,-3.000970936012491430e-01
1.763579376108131647e+09,-8.102133744284953365e-02,-4.197225988471725566e-01,1.198516086226643740e+00,1.916220079557198197e+00,-2.046946767918764731e+00,-2.965900503899098206e-01
1.763579376121820450e+09,-8.142631934915678382e-02,-4.213277573199388781e-01,1.199309197238002334e+00,1.919214546427542967e+00,-2.045709027693735749e+00,-2.933134419609924604e-01
1.763579376135509491e+09,-8.173012230657077104e-02,-4.228748646296268121e-01,1.200153679736206014e+00,1.921684006872918848e+00,-2.044820218339626017e+00,-2.902950057162479447e-01
1.763579376149198294e+09,-8.195123241675003611e-02,-4.243594134925849359e-01,1.201042019548763218e+00,1.923586090382581437e+00,-2.044290489943974887e+00,-2.875441667176803495e-01
1.763579376162887335e+09,-8.211387840870287835e-02,-4.257851262348970045e-01,1.201960259170723244e+00,1.924887650301971842e+00,-2.044119893382200015e+00,-2.850620821247324410e-01
1.763579376176576138e+09,-8.224385285961920145e-02,-4.271554102056291380e-01,1.202893482691395510e+00,1.925550793422041052e+00,-2.044309441718923370e+00,-2.828525164397008296e-01
1.763579376190264940e+09,-8.234836136583527366e-02,-4.284719002434806967e-01,1.203839555053166643e+00,1.925582964238033767e+00,-2.044855144189342333e+00,-2.808960231655412976e-01
1.763579376203953981e+09,-8.240848275933573830e-02,-4.297325819818854642e-01,1.204814912148305828e+00,1.925054014711168326e+00,-2.045747255830129507e+00,-2.791411275536475056e-01
1.763579376217642784e+09,-8.240062962062472129e-02,-4.309355611285893284e-01,1.205838662710297493e+00,1.924045480294690247e+00,-2.046974062589456356e+00,-2.775307591529100892e-01
1.763579376231331825e+09,-8.230272755433255816e-02,-4.320790749416442700e-01,1.206929101944829830e+00,1.922635474680305823e+00,-2.048524362121645570e+00,-2.760095409793839605e-01
1.763579376245020628e+09,-8.209624181278808719e-02,-4.331783543816570270e-01,1.208090851198635018e+00,1.920905120519990961e+00,-2.050369848861544941e+00,-2.745293175810756825e-01
1.763579376258709431e+09,-8.176835630943933564e-02,-4.342621301680446022e-01,1.209316463685209175e+00,1.918932427908776939e+00,-2.052469579795337840e+00,-2.730505806370975286e-01
1.763579376272398472e+09,-8.130413401048522393e-02,-4.353610266307738619e-01,1.210598072880759712e+00,1.916799599432740919e+00,-2.054780318527609229e+00,-2.715321468775034330e-01
1.763579376286087275e+09,-8.069802551612954844e-02,-4.364977838232271812e-01,1.211929403216277068e+00,1.914571795713998270e+00,-2.057268196344690381e+00,-2.699398158588026120e-01
1.763579376299776077e+09,-7.997373050272668649e-02,-4.376693084855905469e-01,1.213310552641646112e+00,1.912261062219941632e+00,-2.059930594615293931e+00,-2.682594281814422166e-01
1.763579376313465118e+09,-7.916947452194011969e-02,-4.388596539809737629e-01,1.214744737403499641e+00,1.909852528172931718e+00,-2.062780290180434406e+00,-2.664875317431426027e-01
1.763579376327153921e+09,-7.832110521268045855e-02,-4.400550711058324183e-01,1.216234472307525571e+00,1.907336102481613338e+00,-2.065827331535841083e+00,-2.646186965090845944e-01
1.763579376340842962e+09,-7.745936025083892396e-02,-4.412371355249394833e-01,1.217786451846044171e+00,1.904681960854077483e+00,-2.069086434507583228e+00,-2.626665701796631058e-01
1.763579376354531765e+09,-7.660317641587005566e-02,-4.423830974969567009e-01,1.219412708964746850e+00,1.901834511282979312e+00,-2.072575772226449065e+00,-2.606735492568618140e-01
1.763579376368220568e+09,-7.577140482716762659e-02,-4.434688967218722300e-01,1.221126301714539286e+00,1.898734875666457267e+00,-2.076314791047724206e+00,-2.586848173169459253e-01
1.763579376381909609e+09,-7.498021804314666805e-02,-4.444748059286103281e-01,1.222937421261086843e+00,1.895326856708059893e+00,-2.080320423809236097e+00,-2.567429779824972891e-01
1.763579376395598412e+09,-7.422859594488843971e-02,-4.454143398276038668e-01,1.224833022264688598e+00,1.891577289599774003e+00,-2.084590529527043934e+00,-2.548667170150984429e-01
1.763579376409287453e+09,-7.350328373785597336e-02,-4.463240236493949964e-01,1.226784306164856453e+00,1.887468320248898213e+00,-2.089110178447192379e+00,-2.530584716437904169e-01
1.763579376422976255e+09,-7.279172355201231348e-02,-4.472393476893921638e-01,1.228763021269422051e+00,1.882981416825512788e+00,-2.093864811419739347e+00,-2.513215303300678216e-01
1.763579376436665058e+09,-7.208153221061863736e-02,-4.481900012010869294e-01,1.230747522605880384e+00,1.878109045674478450e+00,-2.098843143523445587e+00,-2.496469058721811629e-01
1.763579376450354099e+09,-7.136295498610147059e-02,-4.491839333428800929e-01,1.232740174982168258e+00,1.872877196618512929e+00,-2.104047028062008273e+00,-2.479853026205487698e-01
1.763579376464042902e+09,-7.062645160232861041e-02,-4.502238602625435182e-01,1.234748078764923873e+00,1.867321503483664991e+00,-2.109479588576474551e+00,-2.462799239478087321e-01
1.763579376477731943e+09,-6.986277340901288213e-02,-4.513129005782454128e-01,1.236779125126088674e+00,1.861475666831633013e+00,-2.115145831315350833e+00,-2.444718213892541347e-01
1.763579376491420746e+09,-6.905561117465706944e-02,-4.524507190498476272e-01,1.238826076646207586e+00,1.855398189976942946e+00,-2.121021750110198223e+00,-2.425437512975425203e-01
1.763579376505109549e+09,-6.818001633404764672e-02,-4.536337391466319091e-01,1.240863779035237036e+00,1.849175115530806712e+00,-2.127050295975692951e+00,-2.405270095558736942e-01
1.763579376518798590e+09,-6.721026024707854596e-02,-4.548574081631652222e-01,1.242865501350083557e+00,1.842896294408258306e+00,-2.133170519034808255e+00,-2.384583582968173021e-01
1.763579376532487392e+09,-6.612443457501709920e-02,-4.561154712951782653e-01,1.244807305333175407e+00,1.836649881433284337e+00,-2.139323294956031241e+00,-2.363726597836995347e-01
1.763579376546176434e+09,-6.493362877312371106e-02,-4.573777663851222863e-01,1.246694186721587272e+00,1.830522013790489178e+00,-2.145459966816009700e+00,-2.342953273030338734e-01
1.763579376559865236e+09,-6.367068482128426798e-02,-4.586014949607168933e-01,1.248547630033889577e+00,1.824593825396654490e+00,-2.151539199495772881e+00,-2.322461047641549425e-01
1.763579376573554039e+09,-6.236612413796875642e-02,-4.597417134796094595e-01,1.250390359094358805e+00,1.818951251769486355e+00,-2.157518450853022074e+00,-2.302439093457591679e-01
1.763579376587243080e+09,-6.105885018139677739e-02,-4.607684306983308997e-01,1.252234585747523443e+00,1.813653470801911416e+00,-2.163360779854669680e+00,-2.283148293864311340e-01
1.763579376600931883e+09,-5.980527916238929931e-02,-4.616877090191947031e-01,1.254065879736378175e+00,1.808698984901034867e+00,-2.169040126946752078e+00,-2.265032872063834635e-01
1.763579376614620924e+09,-5.866812853432998992e-02,-4.625183750036812591e-01,1.255860868720303891e+00,1.804063567777127952e+00,-2.174535610044305844e+00,-2.248595938928925897e-01
1.763579376628309727e+09,-5.770860189848581873e-02,-4.632767691639557706e-01,1.257597828763791448e+00,1.799727769335681682e+00,-2.179824922638560647e+00,-2.234327612277262065e-01
1.763579376641998529e+09,-5.696725631231614601e-02,-4.639779640349620538e-01,1.259261120827660063e+00,1.795662273980026979e+00,-2.184904227340289218e+00,-2.222513480936996744e-01
1.763579376655687571e+09,-5.645403910050222213e-02,-4.646325400979972597e-01,1.260845575434753840e+00,1.791829780069461142e+00,-2.189792988296515031e+00,-2.213135409873731307e-01
1.763579376669376373e+09,-5.617886907470986957e-02,-4.652513621633675434e-01,1.262345641374061689e+00,1.788191777107781100e+00,-2.194511891551667926e+00,-2.206177699174417250e-01
1.763579376683065414e+09,-5.614614643215008749e-02,-4.658447666387326436e-01,1.263758307463612507e+00,1.784710838166507330e+00,-2.199080949675005670e+00,-2.201554818619584630e-01
1.763579376696754217e+09,-5.633540242851169805e-02,-4.664218571423682236e-01,1.265091456994555941e+00,1.781356140591134452e+00,-2.203511103280565209e+00,-2.198848785840628595e-01
1.763579376710443020e+09,-5.670966609779971856e-02,-4.669907697863510121e-01,1.266360321076891449e+00,1.778100852078387861e+00,-2.207808332545151853e+00,-2.197424357283600249e-01
1.763579376724132061e+09,-5.723359834054726758e-02,-4.675598646345162646e-01,1.267579437808576515e+00,1.774917653964556363e+00,-2.211979062330379442e+00,-2.196664809904509685e-01
1.763579376737820864e+09,-5.786251133093805316e-02,-4.681314301507385478e-01,1.268765848214761460e+00,1.771787976834123146e+00,-2.216023816775691380e+00,-2.195984254495161048e-01
1.763579376751509905e+09,-5.852855888038820814e-02,-4.686916760542076399e-01,1.269942646158100041e+00,1.768715931190492308e+00,-2.219928797395201769e+00,-2.194912981032905164e-01
1.763579376765198708e+09,-5.916008734498225119e-02,-4.692235497958087143e-01,1.271133773818258872e+00,1.765709954624221201e+00,-2.223676924000717481e+00,-2.193006088524851738e-01
1.763579376778887510e+09,-5.968513709017219532e-02,-4.697101002404794334e-01,1.272363322238188710e+00,1.762778449599070152e+00,-2.227251385637343706e+00,-2.189817236147505175e-01
1.763579376792576551e+09,-6.005600764994101226e-02,-4.701267601637552640e-01,1.273645979852081167e+00,1.759924793176088853e+00,-2.230626930450119172e+00,-2.185124324215112490e-01
1.763579376806265354e+09,-6.024928371831261148e-02,-4.704414107117176336e-01,1.274986753900116954e+00,1.757147472178845815e+00,-2.233769544147691910e+00,-2.178932782813517155e-01
1.763579376819954395e+09,-6.024334404268141124e-02,-4.706211479859083169e-01,1.276390197821176020e+00,1.754444455973964256e+00,-2.236644811038873026e+00,-2.171263801886919587e-01
1.763579376833643198e+09,-6.002065439548055076e-02,-4.706321398273355383e-01,1.277861100594335664e+00,1.751814581266507354e+00,-2.239218753364354164e+00,-2.162156716144155721e-01
1.763579376847332001e+09,-5.959313963389989421e-02,-4.704295794019503485e-01,1.279407730081586925e+00,1.749261031407745470e+00,-2.241460596779609293e+00,-2.151786251114802540e-01
1.763579376861021042e+09,-5.898808410386935375e-02,-4.699651053630100606e-01,1.281039196665497260e+00,1.746789251108787910e+00,-2.243341506811117103e+00,-2.140398234703659031e-01
1.763579376874709845e+09,-5.823070257475345540e-02,-4.691882005321177385e-01,1.282765699227334411e+00,1.744404695804505634e+00,-2.244831973406239189e+00,-2.128227413332308415e-01
1.763579376888398886e+09,-5.735649745066206950e-02,-4.680637835259620627e-01,1.284589013661455503e+00,1.742112345371850557e+00,-2.245905302365606371e+00,-2.115575314470342083e-01
1.763579376902087688e+09,-5.641952914519717671e-02,-4.665867310885301045e-01,1.286494186072271839e+00,1.739916088886318324e+00,-2.246539171506432453e+00,-2.102872267291996666e-01
1.763579376915776491e+09,-5.547947960805485468e-02,-4.647603265512175175e-01,1.288461740488380025e+00,1.737819793129285140e+00,-2.246713037886046926e+00,-2.090582725340269232e-01
1.763579376929465532e+09,-5.459428267453225042e-02,-4.625862912939774918e-01,1.290473181623543519e+00,1.735827304283658279e+00,-2.246406755900197449e+00,-2.079165008041456708e-01
1.763579376943154335e+09,-5.381637171635570566e-02,-4.600701519056152322e-01,1.292512632412097906e+00,1.733953656897762041e+00,-2.245625865538779742e+00,-2.069032807189888357e-01
1.763579376956843376e+09,-5.318906289281804395e-02,-4.572206929017045840e-01,1.294567947279317233e+00,1.732224901895223601e+00,-2.244405398729754975e+00,-2.060554372574367465e-01
1.763579376970532179e+09,-5.275756160654527377e-02,-4.540461474384251961e-01,1.296627077995067046e+00,1.730668437217141475e+00,-2.242779318054279880e+00,-2.054086536649904760e-01
1.763579376984220982e+09,-5.255883279948708742e-02,-4.505598166506116220e-01,1.298676461173276397e+00,1.729306860398914347e+00,-2.240789517624878435e+00,-2.050044524802234203e-01
1.763579376997910023e+09,-5.259863788169928667e-02,-4.467966037947809776e-01,1.300694937826607944e+00,1.728142136086808334e+00,-2.238506077098305624e+00,-2.049093557900384943e-01
1.763579377011598825e+09,-5.286515462932699777e-02,-4.428033841676400351e-01,1.302657240977345809e+00,1.727165123069154928e+00,-2.236015410426256622e+00,-2.052033733404691196e-01
1.763579377025287867e+09,-5.334897761266239186e-02,-4.386253623216543329e-01,1.304538674550837385e+00,1.726368014715479404e+00,-2.233401517604154396e+00,-2.059650178827438782e-01
1.763579377038976669e+09,-5.402710118795885780e-02,-4.343088264436211765e-01,1.306316117867075022e+00,1.725733366269907254e+00,-2.230755657128346225e+00,-2.072574627037169215e-01
1.763579377052665472e+09,-5.484978379723773334e-02,-4.298994307897054390e-01,1.307971060799591356e+00,1.725224171388178629e+00,-2.228181449438167760e+00,-2.091073949565483425e-01
1.763579377066354513e+09,-5.576385950976499306e-02,-4.254430036125942949e-01,1.309485534844254007e+00,1.724800657360682443e+00,-2.225783923021480426e+00,-2.115363170241241209e-01
1.763579377080043316e+09,-5.671734835692983367e-02,-4.209856388182661169e-01,1.310841569419019415e+00,1.724422709950021559e+00,-2.223666473001228550e+00,-2.145628686988188538e-01
1.763579377093732357e+09,-5.770069937577790992e-02,-4.165741544029659127e-01,1.312023363019297673e+00,1.724047144196830139e+00,-2.221877162513234083e+00,-2.181368607289394523e-01
